exp_id	residual	solution_norm	solution_mean	status	description	agent	design	elapsed_s	solution_energy
exp050	4.50208716e-11	1.002503	1.000218	discard	positive nodes=250	agent0	initial_cond	0	-1.523848
exp051	2.60019365e-11	1.002503	1.000218	discard	positive nodes=300	agent0	initial_cond	0	-1.523848
exp052	crash	0	0	crash	positive branch u_offset=0.98 scipy n=300 tol=1e-10 amp=0	agent1	initial_cond	0	0
exp053	2.62635931e-11	1.002503	1.000218	discard	positive mode=1 amp=0.05	agent0	initial_cond	0	-1.523848
exp054	2.62635931e-11	1.002503	1.000218	discard	positive mode=1 amp=0.1	agent0	initial_cond	1	-1.523848
exp055	5.62802405e-12	1.002503	1.000218	discard	positive mode=1 amp=0.2	agent0	initial_cond	0	-1.523848
exp056	2.62635931e-11	1.002503	1.000218	discard	positive branch mode=2 amp=0.2 nodes=250 tol=1e-11	agent0	perturbation	0	-1.523848
exp057	2.62635931e-11	1.002503	1.000218	discard	positive mode=2 amp=0.05	agent0	initial_cond	0	-1.523848
exp058	2.62635931e-11	1.002503	1.000218	discard	positive mode=2 amp=0.1	agent0	initial_cond	1	-1.523848
exp059	2.62635931e-11	1.002503	1.000218	discard	positive mode=2 amp=0.2	agent0	initial_cond	0	-1.523848
exp060	2.62635931e-11	1.002503	1.000218	discard	positive mode=3 amp=0.05	agent0	initial_cond	0	-1.523848
exp061	2.62635931e-11	1.002503	1.000218	discard	positive mode=3 amp=0.1	agent0	initial_cond	0	-1.523848
exp062	2.62635931e-11	1.002503	1.000218	discard	positive mode=3 amp=0.2	agent0	initial_cond	0	-1.523848
exp063	5.62802405e-12	1.002503	1.000218	discard	positive branch phase=pi/2 amp=0.3 nodes=250 tol=1e-11	agent0	perturbation	0	-1.523848
exp064	2.62635931e-11	1.002503	1.000218	discard	positive mode=1 amp=0.15	agent0	initial_cond	0	-1.523848
exp065	2.62635931e-11	1.002503	1.000218	discard	positive mode=1 amp=0.20	agent0	initial_cond	0	-1.523848
exp066	2.62635931e-11	1.002503	1.000218	discard	positive mode=1 amp=0.25	agent0	initial_cond	1	-1.523848
exp067	2.62635931e-11	1.002503	1.000218	discard	positive mode=2 amp=0.15	agent0	initial_cond	0	-1.523848
exp068	crash	0	0	crash	positive branch u_offset=0.98 scipy n=300 tol=1e-8 amp=0	agent1	initial_cond	0	0
exp069	2.62635931e-11	1.002503	1.000218	discard	positive mode=2 amp=0.20	agent0	initial_cond	1	-1.523848
exp070	2.62635931e-11	1.002503	1.000218	discard	positive mode=2 amp=0.25	agent0	initial_cond	0	-1.523848
exp071	crash	0	0	crash	scipy positive branch n_nodes=300 tol=1e-12	agent1	solver_param	0	0
exp072	5.02615202e-22	0.000000	-0.000000	discard	super-convergence zone u_offset=0.460 nodes=250 tol=1e-11	agent0	branch_search	0	0.000000
exp073	4.62029040e-17	0.000000	0.000000	discard	super-convergence u_offset=0.450 nodes=250 tol=1e-11	agent0	branch_search	0	-0.000000
exp074	1.24233898e-15	0.000000	0.000000	discard	super-convergence u_offset=0.455 nodes=250 tol=1e-11	agent0	branch_search	0	-0.000000
exp075	6.84224145e-15	0.000000	0.000000	discard	super-convergence u_offset=0.460 nodes=250 tol=1e-11	agent0	branch_search	1	-0.000000
exp076	6.84224145e-15	0.000000	0.000000	discard	super-convergence zone u=0.40	agent0	initial_cond	1	-0.000000
exp077	3.00919398e-15	0.000000	-0.000000	discard	super-convergence u_offset=0.465 nodes=250 tol=1e-11	agent0	branch_search	0	-0.000000
exp078	3.00919398e-15	0.000000	-0.000000	discard	super-convergence zone u=0.45	agent0	initial_cond	0	-0.000000
exp079	5.08021333e-15	0.000000	-0.000000	discard	super-convergence u_offset=0.470 nodes=250 tol=1e-11	agent0	branch_search	0	-0.000000
exp080	5.08021333e-15	0.000000	-0.000000	discard	super-convergence zone u=0.46	agent0	initial_cond	0	-0.000000
exp081	5.08021333e-15	0.000000	-0.000000	discard	super-convergence u_offset=-0.460 nodes=250 tol=1e-11	agent0	branch_search	1	-0.000000
exp082	5.08021333e-15	0.000000	-0.000000	discard	super-convergence zone u=0.460	agent0	initial_cond	0	-0.000000
exp083	2.29751179e-15	0.000000	-0.000000	discard	super-convergence zone u=0.465	agent0	initial_cond	0	-0.000000
exp084	3.59698226e-13	0.000000	-0.000000	discard	super-convergence zone u=0.47	agent0	initial_cond	1	-0.000000
exp085	6.31837332e-14	0.000000	-0.000000	discard	super-convergence zone u=0.50	agent0	initial_cond	0	-0.000000
exp086	2.60019365e-11	1.002503	1.000218	discard	scipy positive n_nodes=300 tol=1e-10	agent1	solver_param	1	-1.523848
exp087	2.60019365e-11	1.002503	1.000218	discard	positive branch replica u_offset=1.0 amp=0.3 phase=π/2 n=250 tol=1e-11	agent1	initial_cond	1	-1.523848
exp088	5.08021333e-15	0.000000	-0.000000	discard	super-convergence u=0.460	agent0	initial_cond	0	-0.000000
exp089	2.97782233e-14	0.000000	-0.000000	discard	super-convergence u=0.462	agent0	initial_cond	0	-0.000000
exp090	1.71031031e-13	0.000000	-0.000000	discard	super-convergence u=0.464	agent0	initial_cond	1	-0.000000
exp091	2.29751179e-15	0.000000	-0.000000	discard	super-convergence u=0.465	agent0	initial_cond	0	-0.000000
exp092	6.50971561e-15	0.000000	-0.000000	discard	super-convergence u=0.466	agent0	initial_cond	0	-0.000000
exp093	5.00478702e-14	0.000000	-0.000000	discard	super-convergence u=0.468	agent0	initial_cond	1	-0.000000
exp094	3.59698226e-13	0.000000	-0.000000	discard	super-convergence u=0.470	agent0	initial_cond	0	-0.000000
exp095	9.56650805e-16	0.000000	0.000000	discard	fine sweep u_offset=0.462 nodes=250 tol=1e-11	agent0	branch_search	0	-0.000000
exp096	8.58922841e-11	1.002503	-1.000218	discard	scipy negative n_nodes=300 tol=1e-10	agent1	solver_param	0	-1.523848
exp097	2.19641992e-17	0.000000	0.000000	discard	fine sweep u_offset=0.463 nodes=250 tol=1e-11	agent0	branch_search	0	-0.000000
exp098	2.57350425e-17	0.000000	0.000000	discard	fine sweep u_offset=0.464 nodes=250 tol=1e-11	agent0	branch_search	1	-0.000000
exp099	3.64904017e-13	0.000000	-0.000000	discard	fine sweep u_offset=0.465 nodes=250 tol=1e-11	agent0	branch_search	0	-0.000000
exp100	4.22821758e-17	0.000000	0.000000	discard	super-convergence neg u=-0.40	agent0	initial_cond	0	-0.000000
exp101	8.90773688e-16	0.000000	-0.000000	discard	fine sweep u_offset=0.466 nodes=250 tol=1e-11	agent0	branch_search	1	-0.000000
exp102	5.85450881e-17	0.000000	0.000000	discard	super-convergence neg u=-0.45	agent0	initial_cond	1	-0.000000
exp103	4.93214377e-14	0.000000	-0.000000	discard	fine sweep u_offset=0.467 nodes=250 tol=1e-11	agent0	branch_search	0	-0.000000
exp104	8.48660090e-17	0.000000	0.000000	discard	super-convergence neg u=-0.460	agent0	initial_cond	0	-0.000000
exp105	3.30734925e-17	0.000000	-0.000000	discard	fine sweep u_offset=0.468 nodes=250 tol=1e-11	agent0	branch_search	0	-0.000000
exp106	3.30734925e-17	0.000000	-0.000000	discard	super-convergence neg u=-0.465	agent0	initial_cond	0	-0.000000
exp107	5.08869344e-21	0.000000	-0.000000	discard	super-convergence neg u=-0.47	agent0	initial_cond	1	0.000000
exp108	1.60426613e-13	0.000000	-0.000000	discard	super-convergence neg u=-0.50	agent0	initial_cond	0	-0.000000
exp109	5.79834068e-20	0.000000	-0.000000	discard	negative super u=-0.468	agent0	initial_cond	0	-0.000000
exp110	1.42038445e-20	0.000000	-0.000000	discard	negative super u=-0.469	agent0	initial_cond	1	-0.000000
exp111	1.24011737e-15	0.000000	0.000000	discard	negative super u=-0.4695	agent0	initial_cond	0	-0.000000
exp112	5.08869344e-21	0.000000	-0.000000	discard	ultra-fine sweep u_offset=0.4625 nodes=250 tol=1e-11	agent0	branch_search	0	0.000000
exp113	2.19641992e-17	0.000000	0.000000	discard	negative super u=-0.470	agent0	initial_cond	0	-0.000000
exp114	3.03116864e-21	0.000000	-0.000000	discard	ultra-fine sweep u_offset=0.4630 nodes=250 tol=1e-11	agent0	branch_search	1	0.000000
exp115	2.34564342e-17	0.000000	0.000000	discard	negative super u=-0.4705	agent0	initial_cond	0	-0.000000
exp116	1.81676596e-21	0.000000	-0.000000	discard	ultra-fine sweep u_offset=0.4635 nodes=250 tol=1e-11	agent0	branch_search	0	-0.000000
exp117	2.57350425e-17	0.000000	0.000000	discard	negative super u=-0.471	agent0	initial_cond	0	-0.000000
exp118	4.52061151e-22	0.000000	-0.000000	discard	ultra-fine sweep u_offset=0.4640 nodes=250 tol=1e-11	agent0	branch_search	0	0.000000
exp119	7.09043403e-16	0.000000	0.000000	discard	negative super u=-0.472	agent0	initial_cond	1	-0.000000
exp120	7.09043403e-16	0.000000	0.000000	discard	ultra-fine sweep u_offset=0.4628 nodes=250 tol=1e-11	agent0	branch_search	0	-0.000000
exp121	2.16073194e-17	0.000000	0.000000	discard	ultra-fine sweep u_offset=0.4632 nodes=250 tol=1e-11	agent0	branch_search	0	-0.000000
exp122	5.49126601e-20	0.000000	-0.000000	discard	negative u=-0.4688	agent0	initial_cond	1	-0.000000
exp123	2.11200356e-20	0.000000	-0.000000	discard	negative u=-0.4689	agent0	initial_cond	0	-0.000000
exp124	2.27358147e-20	0.000000	-0.000000	discard	negative u=-0.46895	agent0	initial_cond	0	-0.000000
exp125	1.42038445e-20	0.000000	-0.000000	discard	negative u=-0.4690	agent0	initial_cond	1	-0.000000
exp126	crash	0	0	crash	Fourier 128modes positive u_offset=1.0 amp=0.15 maxit=100	agent1	branch_search	1	0
exp127	4.66322745e-21	0.000000	-0.000000	discard	negative u=-0.46905	agent0	initial_cond	0	-0.000000
exp128	4.00976976e-21	0.000000	-0.000000	discard	negative u=-0.4691	agent0	initial_cond	0	-0.000000
exp129	1.09974189e-20	0.000000	-0.000000	discard	negative u=-0.4692	agent0	initial_cond	1	-0.000000
exp130	crash	0	0	crash	negative branch replica u_offset=-1.0 amp=0.3 phase=π n=250 tol=1e-11	agent1	initial_cond	0	0
exp131	2.57350425e-17	0.000000	0.000000	discard	zoom sweep u_offset=0.4640	agent0	branch_search	0	-0.000000
exp132	2.58513961e-17	0.000000	0.000000	discard	zoom sweep u_offset=0.4641	agent0	branch_search	0	-0.000000
exp133	2.63413260e-17	0.000000	0.000000	discard	zoom sweep u_offset=0.4642	agent0	branch_search	0	-0.000000
exp134	2.69226738e-17	0.000000	0.000000	discard	zoom sweep u_offset=0.4643	agent0	branch_search	1	-0.000000
exp135	2.75896800e-17	0.000000	0.000000	discard	zoom sweep u_offset=0.4644	agent0	branch_search	0	-0.000000
exp136	2.83883076e-17	0.000000	0.000000	discard	zoom sweep u_offset=0.4645	agent0	branch_search	0	-0.000000
exp137	7.00819828e-21	0.000000	-0.000000	discard	zoom sweep u_offset=0.4646	agent0	branch_search	1	-0.000000
exp138	7.00819828e-21	0.000000	-0.000000	discard	negative u=-0.4691 tol=1.0e-12	agent0	initial_cond	1	-0.000000
exp139	2.78965180e-20	0.000000	-0.000000	discard	zoom sweep u_offset=0.4648	agent0	branch_search	0	-0.000000
exp140	2.78965180e-20	0.000000	-0.000000	discard	negative u=-0.4691 tol=1.0e-13	agent0	initial_cond	0	-0.000000
exp141	3.21090638e-17	0.000000	0.000000	discard	zoom sweep u_offset=0.4650	agent0	branch_search	0	-0.000000
exp142	crash	0	0	crash	negative branch replica u_offset=-1.0 amp=0.3 phase=π/2 n=250 tol=1e-11	agent1	initial_cond	1	0
exp143	6.04197920e-21	0.000000	-0.000000	discard	negative nodes=200	agent0	initial_cond	1	-0.000000
exp144	4.00976976e-21	0.000000	-0.000000	discard	negative nodes=250	agent0	initial_cond	0	-0.000000
exp145	3.97276561e-20	0.000000	-0.000000	discard	negative nodes=300	agent0	initial_cond	0	-0.000000
exp146	1.38755655e-20	0.000000	-0.000000	discard	negative nodes=350	agent0	initial_cond	1	-0.000000
exp147	5.08021333e-15	0.000000	-0.000000	discard	positive super u=0.460	agent0	initial_cond	1	-0.000000
exp148	5.08021333e-15	0.000000	-0.000000	discard	positive super u=0.460	agent0	initial_cond	0	-0.000000
exp149	2.29751179e-15	0.000000	-0.000000	discard	positive super u=0.465	agent0	initial_cond	0	-0.000000
exp150	2.29751179e-15	0.000000	-0.000000	discard	positive super u=0.465	agent0	initial_cond	1	-0.000000
exp151	1.45781502e-12	1.001296	1.000019	discard	Fourier 128modes positive newton_tol=1e-10	agent1	branch_search	0	-1.520844
exp152	1.49418921e-13	0.000000	-0.000000	discard	positive super u=0.4691	agent0	initial_cond	0	-0.000000
exp153	1.45781502e-12	1.001296	1.000019	discard	negative branch u_offset=-0.9 scipy n=300 tol=1e-11 amp=0	agent1	initial_cond	0	-1.520844
exp154	1.49418921e-13	0.000000	-0.000000	discard	positive super u=0.4691	agent0	initial_cond	0	-0.000000
exp155	1.35396869e-13	0.000000	-0.000000	discard	positive super u=0.469	agent0	initial_cond	1	-0.000000
exp156	1.35396869e-13	0.000000	-0.000000	discard	positive super u=0.469	agent0	initial_cond	0	-0.000000
exp157	3.59698226e-13	0.000000	-0.000000	discard	positive super u=0.47	agent0	initial_cond	1	-0.000000
exp158	5.62802405e-12	1.002503	-1.000218	discard	positive super u=0.47	agent0	initial_cond	0	-1.523848
exp159	5.62802405e-12	1.002503	-1.000218	discard	branch boundary u_offset=0.50	agent0	branch_search	0	-1.523848
exp160	5.62802405e-12	1.002503	-1.000218	discard	branch boundary u_offset=0.55	agent0	branch_search	0	-1.523848
exp161	5.62802405e-12	1.002503	1.000218	discard	branch boundary u_offset=0.60	agent0	branch_search	0	-1.523848
exp162	5.62802405e-12	1.002503	1.000218	discard	branch boundary u_offset=0.65	agent0	branch_search	0	-1.523848
exp163	5.62802405e-12	1.002503	1.000218	discard	branch boundary u_offset=0.70	agent0	branch_search	1	-1.523848
exp164	5.62802405e-12	1.002503	1.000218	discard	branch boundary u_offset=0.75	agent0	branch_search	0	-1.523848
exp165	5.62802405e-12	1.002503	1.000218	discard	branch boundary u_offset=0.80	agent0	branch_search	0	-1.523848
exp166	1.52504759e-12	1.001296	-1.000019	discard	negative branch u_offset=-1.2 scipy n=300 tol=1e-11 amp=0	agent1	initial_cond	0	-1.520844
exp167	5.62802405e-12	1.002503	1.000218	discard	positive u=0.80	agent0	initial_cond	1	-1.523848
exp168	5.62802405e-12	1.002503	1.000218	discard	positive u=0.80	agent0	initial_cond	0	-1.523848
exp169	5.62802405e-12	1.002503	1.000218	discard	positive u=0.85	agent0	initial_cond	0	-1.523848
exp170	5.62802405e-12	1.002503	1.000218	discard	positive u=0.85	agent0	initial_cond	1	-1.523848
exp171	5.62802405e-12	1.002503	1.000218	discard	positive u=0.90	agent0	initial_cond	0	-1.523848
exp172	5.62802405e-12	1.002503	1.000218	discard	positive u=0.90	agent0	initial_cond	0	-1.523848
exp173	5.62802405e-12	1.002503	1.000218	discard	positive u=0.95	agent0	initial_cond	0	-1.523848
exp174	5.62802405e-12	1.002503	1.000218	discard	positive u=0.95	agent0	initial_cond	0	-1.523848
exp175	5.62802405e-12	1.002503	1.000218	discard	positive u=0.99	agent0	initial_cond	1	-1.523848
exp176	1.52504759e-12	1.001296	-1.000019	discard	Fourier 128modes negative u_offset=-1.0	agent1	branch_search	1	-1.520844
exp177	5.62802405e-12	1.002503	1.000218	discard	positive u=0.99	agent0	initial_cond	0	-1.523848
exp178	crash	0	0	crash	pos branch nodes=150 tol=5.0e-12	agent0	solver_param	0	0
exp179	5.79834068e-20	0.000000	-0.000000	discard	pos branch nodes=150 tol=2.0e-11	agent0	solver_param	0	-0.000000
exp180	2.62635931e-11	1.002503	1.000218	discard	negative u=-0.4680	agent0	initial_cond	1	-1.523848
exp181	2.75832194e-20	0.000000	-0.000000	discard	pos branch nodes=150 tol=5.0e-11	agent0	solver_param	1	-0.000000
exp182	4.88705558e-12	1.002503	1.000218	discard	negative u=-0.4685	agent0	initial_cond	0	-1.523848
exp183	5.49126601e-20	0.000000	-0.000000	discard	pos branch nodes=175 tol=5.0e-12	agent0	solver_param	0	-0.000000
exp184	1.64921451e-11	1.002503	1.000218	discard	negative u=-0.4688	agent0	initial_cond	0	-1.523848
exp185	2.27358147e-20	0.000000	-0.000000	discard	pos branch nodes=175 tol=2.0e-11	agent0	solver_param	0	-0.000000
exp186	1.64921451e-11	1.002503	1.000218	discard	negative u=-0.46895	agent0	initial_cond	1	-1.523848
exp187	1.42038445e-20	0.000000	-0.000000	discard	pos branch nodes=175 tol=5.0e-11	agent0	solver_param	1	-0.000000
exp188	3.26698952e-12	1.002503	1.000218	discard	negative u=-0.4690	agent0	initial_cond	0	-1.523848
exp189	4.66322745e-21	0.000000	-0.000000	discard	pos branch nodes=200 tol=5.0e-12	agent0	solver_param	0	-0.000000
exp190	1.10247370e-11	1.002503	1.000218	discard	negative u=-0.46905	agent0	initial_cond	0	-1.523848
exp191	4.00976976e-21	0.000000	-0.000000	discard	pos branch nodes=200 tol=2.0e-11	agent0	solver_param	0	-0.000000
exp192	1.10247370e-11	1.002503	1.000218	discard	negative u=-0.4691	agent0	initial_cond	1	-1.523848
exp193	1.10247370e-11	1.002503	1.000218	discard	pos branch nodes=200 tol=5.0e-11	agent0	solver_param	0	-1.523848
exp194	crash	0	0	crash	negative u=-0.46915	agent0	initial_cond	0	0
exp195	1.09974189e-20	0.000000	-0.000000	discard	pos branch nodes=225 tol=5.0e-12	agent0	solver_param	0	-0.000000
exp196	7.73044210e-12	1.002503	1.000218	discard	negative u=-0.4692	agent0	initial_cond	0	-1.523848
exp197	5.54323975e-21	0.000000	-0.000000	discard	pos branch nodes=225 tol=2.0e-11	agent0	solver_param	1	-0.000000
exp198	7.73044210e-12	1.002503	1.000218	discard	negative u=-0.4695	agent0	initial_cond	0	-1.523848
exp199	7.73044210e-12	1.002503	1.000218	discard	pos branch nodes=225 tol=5.0e-11	agent0	solver_param	0	-1.523848
exp200	4.99938860e-12	1.002503	1.000218	discard	pos branch nodes=250 tol=5.0e-12	agent0	solver_param	0	-1.523848
exp201	5.62802405e-12	1.002503	1.000218	discard	pos branch nodes=250 tol=2.0e-11	agent0	solver_param	1	-1.523848
exp202	4.50208716e-11	1.002503	1.000218	discard	pos branch nodes=250 tol=5.0e-11	agent0	solver_param	0	-1.523848
exp203	1.10247370e-11	1.002503	1.000218	discard	positive branch n=200 tol=2e-11 verify	agent0	solver_param	0	-1.523848
exp204	crash	0	0	crash	Fourier 256modes positive newton_tol=1e-13	agent1	solver_param	0	0
exp205	crash	0	0	crash	trivial branch u=0 n=196 tol=1e-12 optimal config	agent1	initial_cond	1	0
exp206	crash	0	0	crash	trivial branch u=0 n=196 tol=1e-11	agent1	initial_cond	1	0
exp207	1.43789355e-13	0.000000	-0.000000	discard	trivial super u=0.4638	agent0	initial_cond	0	-0.000000
exp208	1.56826282e-13	0.000000	-0.000000	discard	trivial super u=0.4639	agent0	initial_cond	1	-0.000000
exp209	1.63776443e-13	0.000000	-0.000000	discard	trivial super u=0.46395	agent0	initial_cond	0	-0.000000
exp210	1.71031031e-13	0.000000	-0.000000	discard	trivial super u=0.4640	agent0	initial_cond	0	-0.000000
exp211	1.78603179e-13	0.000000	-0.000000	discard	trivial super u=0.46405	agent0	initial_cond	1	-0.000000
exp212	1.86506577e-13	0.000000	-0.000000	discard	trivial super u=0.4641	agent0	initial_cond	0	-0.000000
exp213	2.03364856e-13	0.000000	-0.000000	discard	trivial super u=0.4642	agent0	initial_cond	0	-0.000000
exp214	1.45781502e-12	1.001296	1.000019	discard	Fourier 128modes pos tol=1e-11 maxit=200	agent1	solver_param	0	-1.520844
exp215	3.21090638e-17	0.000000	0.000000	discard	trivial amp=0.0	agent0	initial_cond	1	-0.000000
exp216	2.96117594e-17	0.000000	-0.000000	discard	trivial amp=0.05	agent0	initial_cond	0	0.000000
exp217	5.65365958e-13	1.001296	1.000019	discard	Fourier 64modes pos tol=1e-11 maxit=200	agent1	solver_param	0	-1.520844
exp218	2.29751179e-15	0.000000	-0.000000	discard	trivial amp=0.1	agent0	initial_cond	0	-0.000000
exp219	8.68912394e-15	0.000000	-0.000000	discard	neg super-convergence u_offset=-0.4625	agent0	branch_search	1	-0.000000
exp220	8.68912394e-15	0.000000	-0.000000	discard	trivial amp=0.15	agent0	initial_cond	1	-0.000000
exp221	8.68060443e-14	0.000000	-0.000000	discard	neg super-convergence u_offset=-0.4630	agent0	branch_search	0	-0.000000
exp222	8.68060443e-14	0.000000	-0.000000	discard	trivial amp=0.2	agent0	initial_cond	0	-0.000000
exp223	7.96848446e-16	0.000000	-0.000000	discard	neg super-convergence u_offset=-0.4635	agent0	branch_search	0	-0.000000
exp224	2.59090769e-17	0.000000	-0.000000	discard	neg super-convergence u_offset=-0.4640	agent0	branch_search	0	-0.000000
exp225	2.83035068e-17	0.000000	-0.000000	discard	neg super-convergence u_offset=-0.4645	agent0	branch_search	0	-0.000000
exp226	3.18962086e-17	0.000000	-0.000000	discard	neg super-convergence u_offset=-0.4650	agent0	branch_search	1	-0.000000
exp227	3.21090638e-17	0.000000	0.000000	discard	trivial tiny amp=0.0	agent0	initial_cond	0	-0.000000
exp228	1.32888349e-17	0.000000	0.000000	discard	trivial tiny amp=0.001	agent0	initial_cond	1	-0.000000
exp229	1.58295763e-22	0.000000	0.000000	discard	trivial tiny amp=0.005	agent0	initial_cond	0	0.000000
exp230	1.36186650e-13	1.001296	1.000019	discard	positive branch u=0.9 n=300 tol=1e-9 amp=0	agent1	initial_cond	0	-1.520844
exp231	2.16421907e-14	0.000000	0.000000	discard	trivial tiny amp=0.01	agent0	initial_cond	0	-0.000000
exp232	4.84956240e-16	0.000000	0.000000	discard	trivial tiny amp=0.02	agent0	initial_cond	1	-0.000000
exp233	4.26912137e-22	0.000000	0.000000	discard	pos mode=1 amp=0.1 nodes=250 tol=1e-11	agent0	perturbation	0	-0.000000
exp234	4.26912137e-22	0.000000	0.000000	discard	trivial fine amp=0.0045	agent0	initial_cond	0	-0.000000
