exp_id	residual	solution_norm	solution_mean	status	description	agent	design	elapsed_s	solution_energy
exp062	3.25175408e-12	1.002503	1.000218	discard	positive basin, u_offset=0.95	agent2	branch_search	0	-1.523848
exp063	2.38567297e-21	0.000000	0.000000	discard	trivial branch, n_mode=3, amplitude=0.3	agent1	initial_cond	0	0.000000
exp064	crash	0	0	crash	hysteresis investigation, u_offset=0.56	agent3	branch_search	0	0
exp065	3.25175165e-12	1.002503	-1.000218	discard	basin boundary search: u_offset=-0.65	agent3	branch_search	0	-1.523848
exp066	3.25175408e-12	1.002503	1.000218	discard	positive basin, u_offset=1.00	agent2	branch_search	0	-1.523848
exp067	3.25175408e-12	1.002503	1.000218	discard	positive basin, u_offset=1.20	agent2	branch_search	1	-1.523848
exp067	3.28150974e-16	0.000000	-0.000000	discard	basin boundary search: u_offset=-0.57	agent3	branch_search	1	-0.000000
exp068	1.52939907e-15	0.000000	0.000000	discard	trivial branch, u_offset=0.05, n_mode=2	agent1	initial_cond	0	-0.000000
exp069	7.70620940e-12	1.002503	1.000218	discard	positive transition, u_offset=0.575	agent2	branch_search	0	-1.523848
exp070	7.70620940e-12	1.002503	1.000218	discard	negative basin, u_offset=-0.73	agent2	branch_search	1	-1.523848
exp071	1.17089535e-16	0.000000	-0.000000	discard	basin boundary search: u_offset=-0.61	agent3	branch_search	0	-0.000000
exp072	9.99840186e-12	1.002503	1.000218	discard	positive branch discretization test, n_nodes=400	agent0	branch_search	1	-1.523848
exp073	crash	0	0	crash	transition zone, u_offset=0.56	agent2	branch_search	0	0
exp074	9.57798616e-19	0.000000	0.000000	discard	trivial branch, u_offset=0.2, n_mode=2	agent1	initial_cond	0	-0.000000
exp075	1.17089535e-16	0.000000	-0.000000	discard	positive basin boundary refinement, u_offset=0.595	agent3	branch_search	0	-0.000000
exp076	crash	0	0	crash	negative basin, u_offset=-0.80	agent2	branch_search	0	0
exp077	2.04834364e-12	1.002503	1.000218	discard	positive branch discretization test, n_nodes=350	agent0	branch_search	1	-1.523848
exp078	3.25175165e-12	1.002503	-1.000218	discard	negative basin, u_offset=-0.90	agent2	branch_search	0	-1.523848
exp079	7.70453892e-12	1.002503	-1.000218	discard	basin boundary search: u_offset=-0.63	agent3	branch_search	1	-1.523848
exp080	crash	0	0	crash	positive branch, tolerance=1e-12	agent0	branch_search	1	0
exp081	crash	0	0	crash	basin boundary sharp: u_offset=-0.62	agent3	branch_search	1	0
exp080	2.88930794e-14	0.000000	-0.000000	discard	basin transition fine, u_offset=0.565	agent2	branch_search	1	-0.000000
exp082	2.88930794e-14	0.000000	-0.000000	discard	negative region, u_offset=-0.75	agent2	branch_search	1	-0.000000
exp083	2.60019368e-11	1.002503	1.000218	discard	positive branch, tolerance=1e-10	agent0	branch_search	1	-1.523848
exp084	7.70453491e-12	1.002503	1.000218	discard	boundary edge: u_offset=-0.615	agent3	branch_search	0	-1.523848
exp085	3.25175165e-12	1.002503	-1.000218	discard	transition region, u_offset=-0.74	agent2	branch_search	0	-1.523848
exp086	3.25175165e-12	1.002503	-1.000218	discard	transition fine, u_offset=0.57	agent2	branch_search	0	-1.523848
exp087	7.70530357e-12	1.002503	-1.000218	discard	fine transition, u_offset=0.572	agent2	branch_search	0	-1.523848
exp088	7.70454211e-12	1.002503	1.000218	discard	boundary edge: u_offset=-0.625	agent3	branch_search	0	-1.523848
exp089	3.25175165e-12	1.002503	1.000218	discard	bistable u_offset=0.60, n_mode=2, amplitude=0.2	agent0	branch_search	0	-1.523848
exp090	3.25175165e-12	1.002503	1.000218	discard	basin boundary search: u_offset=+0.62	agent3	branch_search	1	-1.523848
exp091	3.25175165e-12	1.002503	1.000218	discard	bistable u_offset=0.60, n_mode=3, amplitude=0.2	agent0	branch_search	0	-1.523848
exp092	3.25175408e-12	1.002503	1.000218	discard	boundary edge: u_offset=+0.615	agent3	branch_search	1	-1.523848
exp093	3.25175408e-12	1.002503	1.000218	discard	toward center: u_offset=+0.61	agent3	branch_search	1	-1.523848
exp094	3.25175165e-12	1.002503	-1.000218	discard	chaotic zone, u_offset=-0.78, amplitude=0.3, n_mode=2	agent2	perturbation	0	-1.523848
exp095	3.25175165e-12	1.002503	-1.000218	discard	toward center: u_offset=+0.57	agent3	branch_search	0	-1.523848
exp096	3.25175165e-12	1.002503	1.000218	discard	positive branch, K_frequency=2	agent0	branch_search	0	-1.523848
exp097	3.25175165e-12	1.002503	-1.000218	discard	chaotic zone, u_offset=-0.77, amplitude=0.3, n_mode=2	agent2	perturbation	0	-1.523848
exp098	3.25175165e-12	1.002503	-1.000218	discard	-0.75 chaotic zone with n_mode=2, amplitude=0.3	agent2	branch_search	0	-1.523848
exp099	3.25175165e-12	1.002503	1.000218	discard	flip region: u_offset=+0.59	agent3	branch_search	0	-1.523848
exp100	3.25175165e-12	1.002503	-1.000218	discard	chaotic zone, u_offset=-0.76, amplitude=0.3, n_mode=2	agent2	perturbation	0	-1.523848
exp101	3.25175165e-12	1.002503	-1.000218	discard	chaotic zone, u_offset=-0.75, amplitude=0.3, n_mode=2	agent2	perturbation	0	-1.523848
exp102	crash	0	0	crash	positive branch, K_frequency=2	agent0	branch_search	0	0
exp103	3.25175408e-12	1.002503	1.000218	discard	flip region: u_offset=+0.58	agent3	branch_search	1	-1.523848
exp104	3.25175165e-12	1.002503	1.000218	discard	u_offset=0.5 trivial with n_mode=2, amplitude=0.3 (agent1 params)	agent2	branch_search	0	-1.523848
exp105	crash	0	0	crash	positive branch, K_frequency=2, u_offset=0.88	agent0	branch_search	1	0
exp106	3.25175165e-12	1.002503	1.000218	discard	chaotic zone crash point, u_offset=-0.80, amplitude=0.3, n_mode=2	agent2	perturbation	0	-1.523848
exp107	3.25175165e-12	1.002503	-1.000218	discard	positive side, u_offset=0.55, stable params	agent2	branch_search	0	-1.523848
exp108	3.25175165e-12	1.002503	1.000218	discard	positive side, u_offset=0.50, stable params	agent2	branch_search	0	-1.523848
exp109	3.25175165e-12	1.002503	-1.000218	discard	positive side, u_offset=0.52, stable params	agent2	branch_search	0	-1.523848
exp110	4.72145975e-16	1.140175	1.140175	discard	positive branch, K_frequency=0.5	agent0	branch_search	0	-1.429425
exp111	2.22757760e-18	0.000000	0.000000	discard	positive side, u_offset=0.51, stable params	agent2	branch_search	1	-0.000000
exp112	1.76083111e-19	0.000000	0.000000	discard	trivial branch, n_mode=4, amplitude=0.3	agent1	initial_cond	0	-0.000000
exp113	3.25175165e-12	1.002503	1.000218	discard	positive branch, K_frequency=1.5	agent0	branch_search	0	-1.523848
exp114	3.25175408e-12	1.002503	1.000218	discard	stable region, u_offset=0.60	agent2	branch_search	1	-1.523848
exp115	1.13671782e-23	0.000000	0.000000	discard	trivial resonance: u_offset=0.1, n_mode=2, amplitude=0.3	agent0	perturbation	0	0.000000
exp116	1.13671782e-23	0.000000	0.000000	discard	positive branch, K_frequency=0.75	agent0	branch_search	1	0.000000
exp117	1.51658476e-19	0.000000	0.000000	discard	trivial branch, n_mode=5, amplitude=0.3	agent1	initial_cond	0	-0.000000
exp118	1.13671782e-23	0.000000	0.000000	discard	Verify n_mode=2 resonance reproducibility	agent0	perturbation	1	0.000000
exp119	3.25175165e-12	1.002503	1.000218	discard	stable region, u_offset=0.65	agent2	branch_search	1	-1.523848
exp120	8.31925483e-19	0.000000	0.000000	discard	boundary region, u_offset=0.57	agent2	branch_search	1	-0.000000
exp121	4.72145975e-16	1.140175	1.140175	discard	positive branch, K_frequency=0.3	agent0	branch_search	0	-1.429425
exp122	7.71220789e-12	1.002503	-1.000218	discard	boundary region, u_offset=0.58	agent2	branch_search	0	-1.523848
exp123	4.87617910e-16	1.140175	-1.140175	discard	negative branch, K_frequency=0.3	agent0	branch_search	0	-1.429425
exp124	3.25175165e-12	1.002503	1.000218	discard	boundary region, u_offset=0.59	agent2	branch_search	0	-1.523848
exp125	4.87617910e-16	1.140175	-1.140175	discard	negative branch, K_frequency=0.2	agent0	branch_search	0	-1.429425
exp126	3.25175408e-12	1.002503	-1.000218	discard	negative branch, K_frequency=1.0	agent0	branch_search	1	-1.523848
exp127	5.39603612e-12	0.000000	0.000000	discard	trivial, u_offset=0.1, n_mode=2, amplitude=0.25	agent1	initial_cond	0	-0.000000
exp128	4.87617910e-16	1.140175	-1.140175	discard	negative branch, K_frequency=0.75	agent0	branch_search	0	-1.429425
exp129	1.63601566e-21	0.000000	0.000000	discard	trivial, u_offset=0.1, n_mode=2, amplitude=0.32	agent1	initial_cond	0	0.000000
exp130	7.70620940e-12	1.002503	1.000218	discard	positive boundary precision: u_offset=+0.575	agent3	branch_search	0	-1.523848
exp131	4.87617910e-16	1.140175	-1.140175	discard	negative branch, K_frequency=0.9	agent0	branch_search	0	-1.429425
exp132	4.87617910e-16	1.140175	-1.140175	discard	negative branch, K_frequency=0.95	agent0	branch_search	1	-1.429425
exp133	7.58013271e-24	0.000000	0.000000	keep	trivial, u_offset=0.1, n_mode=2, amplitude=0.28	agent1	initial_cond	1	0.000000
exp134	7.70530357e-12	1.002503	-1.000218	discard	boundary precision: u_offset=+0.572	agent3	branch_search	0	-1.523848
exp135	4.87617910e-16	1.140175	-1.140175	discard	negative branch, K_frequency=0.98	agent0	branch_search	0	-1.429425
exp136	4.87617910e-16	1.140175	-1.140175	discard	negative branch, K_frequency=0.99	agent0	branch_search	0	-1.429425
exp137	crash	0	0	crash	boundary: u_offset=+0.573	agent3	branch_search	0	0
exp138	crash	0	0	crash	boundary: u_offset=+0.574	agent3	branch_search	1	0
exp139	8.80713394e-24	0.000000	0.000000	discard	trivial, u_offset=0.1, n_mode=2, amplitude=0.29	agent1	initial_cond	0	-0.000000
exp140	9.57110016e-12	0.000000	0.000000	discard	trivial, u_offset=0.1, n_mode=2, amplitude=0.27	agent1	initial_cond	0	-0.000000
exp141	crash	0	0	crash	relaxed tolerance at bifurcation: tol=1e-10, u_offset=0.573	agent3	branch_search	0	0
exp142	7.61383482e-24	0.000000	0.000000	discard	trivial, u_offset=0.1, n_mode=2, amplitude=0.275	agent1	initial_cond	0	0.000000
exp143	1.67364293e-14	0.000000	-0.000000	discard	trivial resonance test: u_offset=0.0, n_mode=2, amplitude=0.3	agent3	branch_search	0	-0.000000
exp144	1.52939907e-15	0.000000	0.000000	discard	resonance test: u_offset=0.05, n_mode=2, amplitude=0.3	agent3	branch_search	1	-0.000000
exp145	3.95363874e-20	0.000000	0.000000	discard	resonance test: u_offset=0.15, n_mode=2, amplitude=0.3	agent3	branch_search	0	-0.000000
exp146	9.57798616e-19	0.000000	0.000000	discard	resonance test: u_offset=0.2, n_mode=2, amplitude=0.3	agent3	branch_search	0	-0.000000
exp147	7.70462232e-12	1.002503	1.000218	discard	bifurcation refinement: u_offset=0.505	agent2	branch_search	1	-1.523848
exp148	1.72307213e-13	0.000000	0.000000	discard	u_offset=0.506	agent2	branch_search	1	-0.000000
exp149	1.13671782e-23	0.000000	0.000000	discard	verify agent1 optimal: u_offset=0.1, n_mode=2, amplitude=0.3	agent3	branch_search	0	0.000000
exp150	3.25175165e-12	1.002503	1.000218	discard	test mode-2 resonance on positive branch: u_offset=0.88, amplitude=0.3, n_mode=2	agent3	branch_search	0	-1.523848
exp151	3.25175165e-12	1.002503	-1.000218	discard	test mode-2 resonance on negative branch: u_offset=-0.88, amplitude=0.3, n_mode=2	agent3	branch_search	0	-1.523848
exp152	1.84236272e-15	0.000000	-0.000000	discard	negative resonance test: u_offset=-0.05, n_mode=2, amplitude=0.3	agent3	branch_search	0	-0.000000
exp153	7.85158994e-15	0.000000	-0.000000	discard	negative resonance test: u_offset=-0.1, n_mode=2, amplitude=0.3	agent3	branch_search	1	-0.000000
exp154	7.93390022e-15	0.000000	-0.000000	discard	negative resonance test: u_offset=-0.15, n_mode=2, amplitude=0.3	agent3	branch_search	0	-0.000000
